"lon"	"lat"	"depth"	"mag"	"ids"
"5722"	-154.742	58.1428	78.9	3.3	"ak11528981"
"5723"	-122.822	38.8142	3.64	0.46	"nc72411565"
"5724"	-116.728	33.643	16.36	0.5	"ci37338992"
"5725"	-117.178	34.052	11.07	0.98	"ci37338984"
"5726"	-117.176	34.0562	10.84	0.79	"ci37338976"
"5727"	-151.339	63.2022	6.6	0.8	"ak11531232"
"5728"	-116.324	37.2728	3.82	0.51	"nn00487056"
"5729"	-122.847	38.8358	2.92	0.9	"nc72411555"
"5730"	-119.63	41.8729	9.2373	1.34	"nn00487057"
"5731"	-115.299	37.1463	1.56	0.78	"nn00487054"
"5732"	-89.6372	36.533	13.41	1.5	"nm60094191"
"5733"	-116.554	33.4518	8.83	0.4	"ci37338968"
"5734"	-116.774	33.6782	16.72	0.46	"ci37338952"
"5735"	-77.9527	37.9603	4.96	2.8	"us10001mht"
"5736"	-148.077	64.9717	15.5	0.3	"ak11528933"
"5737"	-119.64	41.8522	8.1	1.15	"nn00487053"
"5738"	-118.45	39.766	8.2197	1.66	"nn00487050"
"5739"	-151.535	63.118	5.7	0.9	"ak11531228"
"5740"	-117.233	34.0715	13.88	1.11	"ci37338928"
"5741"	-151.185	63.5019	13	0.9	"ak11531227"
"5742"	-150.042	61.5792	45	1.1	"ak11531226"
"5743"	-151.283	62.3101	78	1.3	"ak11528912"
"5744"	-149.228	64.5293	16.6	2.1	"ak11528911"
"5745"	-149.312	64.5155	17	1.6	"ak11528908"
"5746"	-116.863	33.3445	15.8	0.6	"ci37338912"
"5747"	-97.3516	36.5911	3.31	2.9	"us10001mh9"
"5748"	-117.391	34.2028	13.52	0.86	"ci37338904"
"5749"	-97.2814	36.2691	6.03	3.1	"us10001mh8"
"5750"	-116.95	33.788	12.69	1.5	"ci37338888"
"5751"	-121.368	40.2908	7.36	2.26	"nc72411525"
"5752"	-117.783	33.8592	13.53	0.88	"ci37338880"
"5753"	-150.485	61.7239	52.3	1.3	"ak11528875"
"5754"	-149.625	63.6784	124.7	1.2	"ak11528876"
"5755"	-122.808	38.8355	2.47	0.43	"nc72411515"
"5756"	-151.731	63.2601	6	1	"ak11531217"
"5757"	-150.408	63.3299	114.7	1.3	"ak11531216"
"5758"	-119.186	39.5298	13.1494	0.78	"nn00487043"
"5759"	-122.819	38.8077	3.45	0.35	"nc72411500"
"5760"	-151.804	62.7793	7.6	1.1	"ak11531215"
"5761"	-97.6631	36.629	5	2.6	"us10001mgn"
"5762"	-121.187	36.627	7.14	0.22	"nc72411495"
"5763"	-152.201	62.0549	108.4	1.6	"ak11531212"
"5764"	-119.622	41.8669	8.9109	1.4	"nn00487041"
"5765"	-150.556	62.1679	8.4	1.3	"ak11528852"
"5766"	-122.769	38.8078	2.54	0.56	"nc72411490"
"5767"	-122.77	38.808	2.11	0.87	"nc72411485"
"5768"	-117.913	36.0027	5.91	0.7	"ci37338832"
"5769"	-117.415	34.2172	15.31	0.58	"ci37338808"
"5770"	-147.369	63.555	4.6	1.1	"ak11528844"
"5771"	-121.311	40.4025	9.64	0.92	"nc72413455"
"5772"	-123.642	38.9358	1.33	1.86	"nc72411480"
"5773"	-150.606	63.1239	115.6	1.5	"ak11528842"
"5774"	-148.086	62.0268	33.4	1.3	"ak11528840"
"5775"	-151.051	61.8885	67.6	1.9	"ak11528837"
"5776"	-149.712	62.6067	13	1	"ak11531203"
"5777"	-122.813	38.8295	2.24	0.56	"nc72411475"
"5778"	-122.808	38.8208	2.55	0.52	"nc72411465"
"5779"	-116.446	33.4417	14.61	0.68	"ci37338744"
"5780"	-151.036	62.5791	83.3	1.4	"ak11531202"
"5781"	-121.243	40.2645	1.98	0.92	"nc72413465"
"5782"	-151.135	59.8786	50.5	1.1	"ak11531201"
"5783"	-146.683	69.7029	7.4	2.1	"ak11531200"
"5784"	-122.828	38.8128	2.69	1.7	"nc72411445"
"5785"	-149.104	62.332	2.3	1.1	"ak11531199"
"5786"	179.596	51.9274	146.9	2.5	"ak11531198"
"5787"	-122.776	38.7877	2.58	0.49	"nc72411450"
"5788"	-122.765	38.8233	2.96	0.24	"nc72411440"
"5789"	-148.868	63.4579	9.4	0.6	"ak11531197"
"5790"	-122.733	38.7585	2.32	0.49	"nc72411435"
"5791"	-121.115	35.7287	7.62	0.69	"nc72411430"
"5792"	-149.739	63.0287	79.1	1.7	"ak11528821"
"5793"	-118.794	37.5167	4.47	0.66	"nc72411425"
"5794"	-122.766	38.8217	2.92	1.19	"nc72411420"
"5795"	-121.302	40.4153	7.59	0.99	"nc72413430"
"5796"	-155.114	19.345	5	1.6	"hv60872481"
"5797"	-116.398	34.003	8.46	1.36	"ci37338680"
"5798"	-122.807	38.8367	2.45	0.56	"nc72411410"
"5799"	-121.555	37.1813	7.76	0.86	"nc72411415"
"5800"	-122.807	38.8198	4.95	0.55	"nc72411405"
"5801"	-149.434	62.4129	53.6	1.6	"ak11528769"
"5802"	-150.46	62.8968	0.4	1	"ak11528768"
"5803"	-112.092	46.1861	12.8	1.2	"mb15524167"
"5804"	-117.583	36.0637	1.13	0.87	"ci37338664"
"5805"	-119.434	35.1958	19.59	1.51	"ci37338648"
"5806"	-147.352	64.9724	0	1.1	"ak11528764"
"5807"	-116.408	33.4823	10.2	0.62	"ci37338624"
"5808"	-146.371	64.7854	11.4	0.5	"ak11528763"
"5809"	-151.221	63.479	6.9	1.1	"ak11528761"
"5810"	-116.577	33.4718	9.19	0.6	"ci37338600"
"5811"	-151.211	63.4863	14.5	1.1	"ak11528719"
"5812"	-121.259	40.4158	2.01	1.94	"nc72411400"
"5813"	-147.445	64.427	12.2	0.4	"ak11528716"
"5814"	-97.3488	36.6026	5.827	3	"us10001mf4"
"5815"	-149.782	66.1366	14.8	1.8	"ak11531500"
"5816"	-118.993	37.3605	14.11	0.96	"nc72411385"
"5817"	-117.601	36.0572	1.34	0.96	"ci37338560"
"5818"	-153.351	59.739	130.9	2.5	"ak11528715"
"5819"	-115.47	37.4793	5.3548	0.34	"nn00488719"
"5820"	-122.76	38.8217	2.5	0.27	"nc72411310"
"5821"	-113.101	37.5473	9.29	0.05	"uu60104607"
"5822"	-117.811	36.0097	1.75	0.42	"ci37338544"
"5823"	-146.88	64.6418	15.9	0.6	"ak11528713"
"5824"	-122.81	38.832	2.53	0.82	"nc72411375"
"5825"	-118.47	35.6623	10.1	0.81	"ci37338528"
"5826"	-151.515	60.1544	55.8	1.2	"ak11530772"
"5827"	-118.493	36.7285	1.1	2.52	"ci37359576"
"5828"	-104.777	36.9028	1.64	3.6	"us10001men"
"5829"	-122.76	38.8093	1.41	1.15	"nc72411370"
"5830"	-122.829	38.8255	3.13	0.74	"nc72411365"
"5831"	-150.725	63.1315	120.9	1.7	"ak11528677"
"5832"	-116.575	33.473	8.05	0.56	"ci37338512"
"5833"	-119.686	41.846	3.1385	1.82	"nn00487228"
"5834"	-122.832	38.816	5.67	0.78	"nc72411355"
"5835"	-122.84	38.8225	0.9	1.4	"nc72411350"
"5836"	179.548	51.9417	4.8	1.6	"ak11528676"
"5837"	-121.073	36.6165	8.85	1.16	"nc72411345"
"5838"	-118.937	37.6367	7.72	0.34	"nc72411340"
"5839"	-122.841	38.8242	0.37	1.41	"nc72411335"
"5840"	-118.85	37.6657	4.12	1.71	"nc72411315"
"5841"	-118.849	37.6665	3.1	0.67	"nc71090239"
"5842"	-118.844	37.6673	3.75	0.54	"nc72412325"
"5843"	-122.805	38.8198	3.59	1.94	"nc72411285"
"5844"	-116.75	33.561	13.08	0.88	"ci37338424"
"5845"	-151.713	61.7326	10.9	1.9	"ak11528673"
"5846"	-151.358	63.4205	10.4	1	"ak11530765"
"5847"	-151.659	59.7707	58.4	1.6	"ak11528672"
"5848"	-122.739	38.7917	2.86	0.57	"nc72411275"
"5849"	-148.952	62.2328	18.8	1.6	"ak11528671"
"5850"	-122.748	38.7882	0.51	0.28	"nc72411250"
"5851"	-122.826	38.811	2.53	0.56	"nc72411240"
"5852"	-156.406	58.3139	158.9	2.8	"ak11530762"
"5853"	-122.728	38.7913	2.57	0.86	"nc72411235"
"5854"	-122.763	38.7878	3.19	0.26	"nc72411230"
"5855"	-122.744	38.7897	3.43	0.57	"nc72411225"
"5856"	-122.802	38.8282	1.54	0.3	"nc72411220"
"5857"	-118.849	37.666	3.4	0.64	"nc72411215"
"5858"	-117.6	36.0508	5.22	1.12	"ci37338376"
"5859"	-122.777	38.7937	3.9	0.28	"nc72411210"
"5860"	-155.107	19.3373	3.7	1.2	"hv60872296"
"5861"	-121.507	40.386	7.96	0.94	"nc72411200"
"5862"	-122.795	38.8362	3.07	1.7	"nc72411195"
"5863"	-154.999	19.4482	43.1	1.9	"hv60872291"
"5864"	-118.415	37.2853	3.52	0.68	"nc72411190"
"5865"	-122.808	38.8333	2.75	0.43	"nc72411180"
"5866"	-119.337	39.7016	4.4339	0.36	"nn00487227"
"5867"	-149.874	61.6241	39.8	1.5	"ak11528603"
"5868"	-118.835	37.5705	8.79	0.52	"nc72411170"
"5869"	-117.814	36.0305	2.4	0.13	"ci37338328"
"5870"	-118.834	37.5723	8.84	0.63	"nc72411165"
"5871"	-118.844	37.4778	8.15	1.09	"nc72411160"
"5872"	-115.735	37.0467	0.1747	0.51	"nn00487710"
"5873"	-116.574	33.472	8.69	0.14	"ci37338320"
"5874"	-147.402	61.5459	12.2	2.6	"ak11528590"
"5875"	-122.779	38.7917	4.02	0.29	"nc72411155"
"5876"	-117.679	33.902	12.25	1.28	"ci37338304"
"5877"	-118.865	37.6367	10.3	0.3	"nc72411150"
"5878"	-147.506	63.5055	15.1	1.2	"ak11528588"
"5879"	-122.764	38.8235	2.62	0.19	"nc72411145"
"5880"	-116.818	33.596	9.43	0.26	"ci37338296"
"5881"	-116.56	33.4688	9.18	0.8	"ci37338288"
"5882"	-121.485	37.0522	6.68	2.51	"nc72411140"
"5883"	-116.812	33.5898	10.89	0.49	"ci37338280"
"5884"	-147.401	64.9896	0	1.1	"ak11528377"
"5885"	-122.814	38.8085	3.4	0.19	"nc72411135"
"5886"	-116.148	37.0296	9.2507	0.35	"nn00487007"
"5887"	-97.6226	36.7201	5	3.1	"us10001mca"
"5888"	-122.84	38.8382	2.7	0.28	"nc72411120"
"5889"	-118.066	36.1342	0	1.19	"ci37338240"
"5890"	-154.599	57.5171	47.2	1.6	"ak11530751"
"5891"	-112.323	37.6547	3.43	1.7	"uu60104557"
"5892"	-150.493	63.0682	103.7	1.5	"ak11530750"
"5893"	-117.602	36.0553	1.13	1.15	"ci37338224"
"5894"	-155.212	19.3112	8.6	2.8	"hv60872226"
"5895"	-116.028	33.931	4.28	1.76	"ci37338200"
"5896"	-111.616	45.8835	16.2	1	"mb15340327"
"5897"	-122.735	38.7897	2.42	0.37	"nc72411075"
"5898"	-151.807	63.3003	2.6	1.8	"ak11528560"
"5899"	-116.266	34.5762	2.22	1.47	"ci37338192"
"5900"	-116.268	34.5772	2.03	3.2	"ci37338184"
"5901"	-150.53	59.7721	26	1.5	"ak11528559"
"5902"	179.578	51.9601	5.6	1.5	"ak11528558"
"5903"	-116.828	33.5945	9.77	0.55	"ci37338176"
"5904"	-120.607	39.7449	0	0.11	"nn00487223"
"5905"	-117.533	37.3488	8.96	0.93	"nn00487005"
"5906"	-149.11	65.1301	17.4	1.2	"ak11532073"
"5907"	-147.265	63.7783	13.7	0.9	"ak11530744"
"5908"	-122.796	38.8133	3.3	0.85	"nc72411040"
"5909"	-113.06	37.5627	11.35	0.18	"uu60104542"
"5910"	-116.571	33.4742	9.33	0.71	"ci37338168"
"5911"	-71.4008	43.6805	3.63	1.7	"us10001mey"
"5912"	-119.12	37.6367	2.7	0.73	"nc72412295"
"5913"	-146.872	61.3326	14.5	1.6	"ak11528535"
"5914"	-122.818	38.8067	3.76	1.47	"nc72411035"
"5915"	-121.346	36.7083	2.99	1.32	"nc71090249"
"5916"	-122.832	38.8147	3.37	0.41	"nc72411030"
"5917"	-116.531	35.723	0	0.29	"nn00487222"
"5918"	-147.726	64.8654	11.4	0.4	"ak11528534"
"5919"	-150.936	63.0084	112.2	1.5	"ak11530739"
"5920"	-152.431	60.3654	93.2	2	"ak11528533"
"5921"	-118.603	34.6805	12.69	1.28	"ci37338160"
"5922"	-119.433	38.5105	6.24	1.27	"nn00487004"
"5923"	-152.988	58.1654	49.7	2.4	"ak11530737"
"5924"	-116.71	33.6338	13.96	0.21	"ci37338152"
"5925"	-122.812	38.814	3.43	0.92	"nc72410910"
"5926"	-147.857	64.5658	18	0.4	"ak11528530"
"5927"	-121.794	46.621	12.09	0.71	"uw60994991"
"5928"	-117.78	36.0328	1.61	0.3	"ci37338144"
"5929"	-122.746	38.8087	0.9	0.54	"nc72410900"
"5930"	-119.664	38.6868	2.5	2.16	"nn00487003"
"5931"	-116.447	33.4572	15.77	0.55	"ci37338136"
"5932"	-151.81	61.3869	22.5	1.4	"ak11528515"
"5933"	-116.821	33.5933	9.49	1.49	"ci37338128"
"5934"	-96.9021	32.8738	5	2.6	"us10001mc1"
"5935"	-122.811	38.8268	1.98	0.56	"nc72410880"
"5936"	-148.551	63.4666	15.2	1	"ak11528514"
"5937"	-122.826	38.8115	2.77	0.44	"nc72410870"
"5938"	-117.809	36.034	0.52	0.9	"ci37338120"
"5939"	-123.634	38.9328	2.76	2.34	"nc72410860"
"5940"	-123.628	38.9363	0.6	1.57	"nc71090244"
"5941"	-119.002	37.3633	15.27	1.06	"nc72410855"
"5942"	-149.912	61.4153	24.7	1.3	"ak11528508"
"5943"	-117.265	37.1372	15.7741	0.32	"nn00487210"
"5944"	-83.2662	35.4608	24.02	2.29	"se60005213"
"5945"	-121.63	40.5052	18.6	1.24	"nc72410825"
"5946"	-149.02	65.1635	1.7	0.8	"ak11528487"
"5947"	-83.2745	35.4547	6.51	2.23	"se60005208"
"5948"	-148.863	62.7985	61.9	1.6	"ak11528469"
"5949"	-83.2798	35.4547	0.11	2.82	"us10001mbe"
"5950"	-123.638	38.9355	1.56	1.61	"nc72410820"
"5951"	-121.589	36.858	5.13	1.51	"nc72410805"
"5952"	-119.645	41.9011	3.7059	1.37	"nn00486998"
"5953"	-116.568	33.4998	13.57	1.05	"ci37338080"
"5954"	-155.318	58.307	12.6	1.8	"ak11530729"
"5955"	-116.568	33.4742	8.91	0.95	"ci37338072"
"5956"	-122.823	38.8113	2.59	0.83	"nc72410785"
"5957"	-151.717	63.4807	6.7	1.4	"ak11534405"
"5958"	-123.613	38.9417	0.03	1.56	"nc72410780"
"5959"	-123.621	38.9338	3.49	2.61	"nc72410770"
"5960"	-97.161	36.367	5	3	"us10001mb1"
"5961"	-117.741	36.0428	0.44	0.34	"ci37338048"
"5962"	-122.811	38.792	3.8	0.25	"nc72410760"
"5963"	-147.026	64.6069	10.5	0.6	"ak11528471"
"5964"	-116.567	33.4717	8.75	0.37	"ci37338040"
"5965"	-116.564	33.4988	13.35	0.61	"ci37338008"
"5966"	-150.238	61.4368	46.1	1.4	"ak11528468"
"5967"	-122.687	38.76	1.16	0.37	"nc72410755"
"5968"	-120.895	46.4575	8.88	1.06	"uw60984506"
"5969"	-148.931	63.887	5.4	1.1	"ak11528466"
"5970"	-122.831	38.8155	2.5	0.5	"nc72428831"
"5971"	-110.368	44.5558	4.31	1.85	"uu60104537"
"5972"	-83.2727	35.4592	5.92	2.15	"se60005218"
"5973"	-122.83	38.8382	2.71	1.18	"nc72410745"
"5974"	-143.728	62.8955	5.6	2.5	"us10001mag"
"5975"	-119.005	37.3585	16.37	1.08	"nc72410740"
"5976"	-118.991	37.3732	12.11	1.04	"nc72410735"
"5977"	-119.004	37.3562	17.73	1.09	"nc72410725"
"5978"	-121.541	40.4195	6.14	0.48	"nc72410720"
"5979"	-151.53	63.1036	12.6	1	"ak11530717"
"5980"	-150.704	63.084	118	1.9	"ak11528454"
"5981"	-119.665	39.4565	11.0924	0.16	"nn00487031"
"5982"	-155.45	19.5023	3.4	1.9	"hv60871911"
"5983"	-118.394	37.484	8.4	0.67	"nc72410700"
"5984"	-122.451	38.5252	11.63	1.43	"nc72410695"
"5985"	-122.819	38.8173	3.03	0.43	"nc72410690"
"5986"	-150.52	62.8398	83.7	1.4	"ak11530715"
"5987"	-122.796	38.8355	1.28	0.19	"nc72410680"
"5988"	-122.807	38.8363	2.48	0.43	"nc72410670"
"5989"	-116.574	33.494	12.95	2.19	"ci37337920"
"5990"	-152.586	60.056	89.9	2	"ak11528416"
"5991"	-152.33	62.463	124	1.7	"ak11530607"
"5992"	-97.5408	36.1102	5.428	2.8	"us10001m9h"
"5993"	-116.737	33.5275	4.82	0.75	"ci37337872"
"5994"	-149.975	62.9646	86.8	1.7	"ak11528374"
"5995"	-118.051	34.5803	11.31	1.36	"ci37337840"
"5996"	-119.637	41.8528	7.0099	1.02	"nn00486984"
"5997"	-116.586	33.4952	11.1	0.54	"ci37337816"
"5998"	-121.023	36.0825	13.06	2.08	"nc72410620"
"5999"	-97.8537	37.0781	5	2	"us10001mln"
"6000"	-116.643	33.5513	2.9	0.51	"ci37337784"
"6001"	-122.751	38.788	3.81	0.93	"nc72410595"
"6002"	-148.417	62.2004	35.8	1.2	"ak11528255"
"6003"	-148.886	64.5475	14.6	0.5	"ak11528254"
"6004"	-121.263	36.642	9.87	1.37	"nc72410590"
"6005"	-122.797	38.8238	3.35	0.87	"nc72410585"
"6006"	-122.799	38.8367	2.79	0.59	"nc72410570"
"6007"	-116.833	34.2933	9.26	0.46	"ci37337752"
"6008"	-123.71	43.0767	0.01	0.88	"uw60984381"
"6009"	-146.979	66.6076	34.9	1.7	"ak11528221"
"6010"	-116.783	36.5568	5.14	0.84	"nn00486959"
"6011"	-117.928	35.9943	3.84	0.5	"ci37337736"
"6012"	-122.813	38.8133	3.45	0.18	"nc72410580"
"6013"	-117.231	34.0395	17.34	1.08	"ci37337728"
"6014"	-122.895	39.3873	7.71	1.5	"nc72410565"
"6015"	-116.572	33.4723	9.02	1.01	"ci37337720"
"6016"	-111.367	42.4163	-2.54	2.03	"uu60104507"
"6017"	-122.293	46.6348	0.01	0.93	"uw60984371"
"6018"	-122.82	38.8085	2.69	0.69	"nc72410560"
"6019"	-116.768	36.5383	2.68	1.66	"ci37337704"
"6020"	-150.627	60.963	50.9	1.9	"ak11528211"
"6021"	-116.816	33.6	10.53	0.33	"ci37337696"
"6022"	-116.571	33.472	8.68	1.09	"ci37337688"
"6023"	-120.37	39.3291	3.1833	0.17	"nn00487023"
"6024"	-122.83	38.8423	1.48	0.38	"nc72410550"
"6025"	-122.814	38.815	3.17	1.13	"nc72410540"
"6026"	-122.813	38.8155	3.07	1.02	"nc72410535"
"6027"	-117.255	37.1412	13.9893	0.17	"nn00487022"
"6028"	-118.975	37.6153	6.56	0.46	"nc72410525"
"6029"	-118.693	40.0114	0	1.3	"nn00486949"
"6030"	-117.586	36.056	1.77	0.45	"ci37337632"
"6031"	-122.827	38.813	3.64	0.43	"nc72410520"
"6032"	-117.438	34.179	12.61	1.44	"ci37337608"
"6033"	-117.441	34.1785	12.78	1.79	"ci37337600"
"6034"	-117.441	34.17	11.94	0.97	"ci37337584"
"6035"	-117.455	34.1257	8.68	0.95	"ci37128980"
"6036"	-117.434	34.1753	13.45	0.89	"ci37337576"
"6037"	-116.569	33.4738	8.5	0.63	"ci37337560"
"6038"	-118.326	35.0445	0.01	1.49	"ci37337552"
"6039"	-163.827	54.9037	109.7	2.3	"ak11530589"
"6040"	-117.248	37.1631	10.5691	0.99	"nn00486947"
"6041"	-122.747	38.7882	0.72	0.53	"nc72410515"
"6042"	-99.0311	36.5116	10.377	2.8	"us10001m8n"
"6043"	-111.354	42.4167	4.24	2.19	"uu60104487"
"6044"	-111.36	42.4207	-2.98	2.82	"us10001m69"
"6045"	-111.37	42.4137	-2.66	2.9	"uu60104477"
"6046"	-111.4	42.4248	-3.36	2.87	"us10001m65"
"6047"	-111.372	42.4212	0.11	2.86	"us10001m64"
"6048"	-111.346	42.406	2.97	2.89	"us10001m63"
"6049"	-111.354	42.412	-2.73	3.38	"uu60104457"
"6050"	-116.57	33.4792	9.32	0.9	"ci37337496"
"6051"	-97.0035	35.4479	5	2.1	"us10001mlg"
"6052"	-111.365	42.4245	-2.01	2.22	"uu60104452"
"6053"	-121.173	40.25	18.31	1.39	"nc72410505"
"6054"	-152.429	61.0748	118.6	1.8	"ak11530588"
"6055"	-148.772	63.4654	7	0.9	"ak11527736"
"6056"	-117.506	33.841	0.01	1.4	"ci37337480"
"6057"	-145.726	67.2364	19.8	1.8	"ak11530587"
"6058"	-119.312	35.0133	16.95	1.3	"ci37119159"
"6059"	-115.499	37.1658	3.5799	2.22	"nn00486936"
"6060"	-119.649	41.8539	7.9478	1.61	"nn00486944"
"6061"	-119.646	41.8516	7.7648	0.99	"nn00486942"
"6062"	-148.832	62.7469	1.6	1.6	"ak11528017"
"6063"	-151.266	60.21	58.2	1.1	"ak11536819"
"6064"	-117.6	36.0538	0.64	0.69	"ci37337392"
"6065"	-152.829	60.0096	99.5	2.4	"ak11528014"
"6066"	-116.455	34.0097	7.67	1.17	"ci37337384"
"6067"	-122.83	38.8385	3.01	0.18	"nc72410280"
"6068"	-119.642	41.8534	7.408	1.58	"nn00486939"
"6069"	-150.421	63.279	127.5	1.5	"ak11530583"
"6070"	-116.817	33.5987	9.88	0.75	"ci37119103"
"6071"	-117.402	36.8353	0.03	1.38	"nn00486930"
"6072"	-150.124	63.001	5.9	1	"ak11530582"
"6073"	-122.826	38.8125	2.43	0.56	"nc72410480"
"6074"	-147.691	64.8613	9.5	1.1	"ak11527994"
"6075"	-122.824	38.8058	2.9	0.48	"nc72410475"
"6076"	-122.823	38.817	3.23	0.67	"nc72410470"
"6077"	-145.23	62.2492	18.7	1.5	"ak11527993"
"6078"	-117.575	36.0685	1.1	1.02	"ci37119055"
"6079"	-148.516	63.8304	103.1	1.6	"ak11527991"
"6080"	-151.235	63.4763	9.4	1.2	"ak11548370"
"6081"	-121.543	40.418	5.84	0.48	"nc72410465"
"6082"	-97.1125	35.9652	5	2.6	"us10001m9g"
"6083"	-155.276	19.4207	1.5	1.8	"hv60871651"
"6084"	-141.029	60.4108	22.7	1	"ak11545590"
"6085"	-112.848	37.298	20.03	0.9	"uu60104427"
"6086"	-122.817	38.807	3.35	1.12	"nc72410460"
"6087"	-116.571	33.4722	8.93	1.18	"ci37119015"
"6088"	-112.76	44.5428	14.7	1	"mb15160743"
"6089"	-122.827	38.8148	2.78	0.81	"nc72410450"
"6090"	-122.459	38.522	12.62	1.42	"nc72410455"
"6091"	-117.692	35.9997	4.64	0.53	"ci37119007"
"6092"	-121.179	40.2507	8.84	2.41	"nc72410445"
"6093"	-122.794	38.8067	2.13	0.54	"nc72410440"
"6094"	-148.411	64.9866	15	0.9	"ak11527989"
"6095"	-122.749	38.7865	0.79	1.03	"nc72410435"
"6096"	-117.589	36.0618	5.05	1	"ci37118999"
"6097"	-155.268	19.4097	2.6	1.8	"hv60871586"
"6098"	-150.468	63.2511	115.6	1.4	"ak11530577"
"6099"	-122.818	38.8153	2.9	0.89	"nc72410430"
"6100"	-122.82	38.8153	3.03	0.56	"nc72410425"
"6101"	-121.686	48.2197	8.57	0.89	"uw60984261"
"6102"	-122.762	38.8258	3.67	0.3	"nc72410420"
"6103"	-146.607	61.4605	8.7	1.6	"ak11527988"
"6104"	-122.811	38.8237	3.85	0.56	"nc72410415"
"6105"	-122.812	38.8095	2.26	0.86	"nc72410405"
"6106"	-116.569	33.4713	8.78	0.33	"ci37118967"
"6107"	-151.281	63.4855	5.5	0.8	"ak11530574"
"6108"	-112.632	37.5623	18.68	1.26	"uu60104412"
"6109"	-116.377	33.308	10.52	0.87	"ci37118959"
"6110"	-122.739	38.7928	2.8	0.57	"nc72410400"
"6111"	-122.8	38.832	2.16	0.16	"nc72410395"
"6112"	-122.726	38.7563	2.69	2.06	"nc72410385"
"6113"	-149.7	62.2206	7.8	1.1	"ak11527985"
"6114"	-122.698	38.751	1.89	0.19	"nc72410380"
"6115"	-120.023	39.356	4.6236	0.05	"nn00486921"
"6116"	-97.6273	36.925	5	3.2	"us10001m2s"
"6117"	-118.871	37.6228	9.89	0.46	"nc72410375"
"6118"	-122.798	38.8258	2	0.55	"nc72410370"
"6119"	-116.199	33.8675	11.19	1.08	"ci37118951"
"6120"	-122.853	38.8257	2.53	0.8	"nc72410360"
"6121"	-122.802	38.8353	2.63	0.56	"nc72410355"
"6122"	-150.671	62.8515	97.4	1.3	"ak11530572"
"6123"	-150.772	63.5746	10	0.7	"ak11530571"
"6124"	-113.633	37.577	4.27	2.33	"uu60104402"
"6125"	-148.915	64.7367	12.2	0.7	"ak11527982"
"6126"	-118.87	37.6238	10.17	0.43	"nc72410350"
"6127"	-122.818	38.8123	3.25	0.5	"nc72410345"
"6128"	-116.441	33.4357	14.64	0.64	"ci37118943"
"6129"	-122.81	38.8095	3.1	0.87	"nc72410340"
"6130"	-116.831	33.8742	15.56	0.57	"ci37118927"
"6131"	-117.594	36.0585	1.99	0.74	"ci37118935"
"6132"	-97.396	35.7605	5	2.1	"us10001ml4"
"6133"	-152.118	60.6778	88.4	1.8	"ak11527979"
"6134"	-117.596	36.0577	1.22	1.17	"ci37118911"
"6135"	-117.592	36.064	1.1	1.41	"ci37118903"
"6136"	-117.595	36.0582	1.39	1.46	"ci37118895"
"6137"	-117.598	36.0567	1.66	1.31	"ci37118887"
"6138"	-122.818	38.8065	4.08	0.16	"nc72410310"
"6139"	-118.876	37.61	11.43	0.34	"nc72410320"
"6140"	-122.816	38.8067	3.88	1.24	"nc72410305"
"6141"	-150.761	63.5371	3.6	0.8	"ak11530565"
"6142"	-117.842	36.0735	2.82	0.9	"ci37118871"
"6143"	-122.817	38.8072	3.51	1.13	"nc72410300"
"6144"	-116.737	33.6815	18.19	0.4	"ci37118863"
"6145"	-116.505	37.4268	11.728	0.71	"nn00487013"
"6146"	-122.179	46.198	3.16	1.91	"uw60984251"
"6147"	-151.499	63.0434	17.3	1	"ak11530564"
"6148"	-121.114	36.6053	5.97	0.67	"nc72410295"
"6149"	-122.221	38.0183	6.08	0.81	"nc72410290"
"6150"	-119.652	41.8511	8.1293	1.79	"nn00486914"
"6151"	-119.644	41.8571	7.3263	2.67	"nn00486912"
"6152"	-150.62	63.0345	111	1.6	"ak11527963"
"6153"	-97.3889	35.7647	5	3.2	"us10001m26"
"6154"	-147.982	61.2979	18.5	3.1	"ak11527940"
"6155"	-97.3954	35.7644	5	2.8	"us10001m28"
"6156"	-96.7784	35.9645	3.51	2.9	"us10001m20"
"6157"	-150.788	61.9368	0.1	1.3	"ak11530560"
"6158"	-118.879	37.54	7.37	0.37	"nn00486910"
"6159"	-97.3878	35.7717	5	2.9	"us10001m1w"
"6160"	-155.278	19.3863	2.7	2.3	"hv60871416"
"6161"	-120.339	39.6151	8.3828	0.45	"nn00486909"
"6162"	-149.499	63.254	95.3	1.4	"ak11530559"
"6163"	-121.77	46.8627	2.99	0.5	"uw60984236"
"6164"	-115.625	33.1323	8.17	1.35	"ci37118839"
"6165"	-89.5552	36.4957	8.62	1.29	"nm60094031"
"6166"	-116.564	33.4738	8.87	0.46	"ci37118831"
"6167"	-122.817	38.8065	3.88	0.21	"nc72410265"
"6168"	-116.921	38.06	12.018	2.35	"nn00486908"
"6169"	-122.816	38.8072	3.92	0.26	"nc72410260"
"6170"	-116.885	38.037	1.9319	1.54	"nn00486907"
"6171"	-149.288	61.328	34.2	1.1	"ak11527930"
"6172"	-116.565	33.472	8.92	0.32	"ci37118807"
"6173"	-148.765	63.9893	115.5	3.4	"ak11527918"
"6174"	-150.05	60.8155	44.2	2.8	"us10001m1n"
"6175"	-117.098	34.2862	11.49	0.78	"ci37118791"
